管理番号,品名,メーカ,分類,ステータス,保管場所,仕入れ日,数量（ストック量または取引数量）,コメント,仕入れ価格,仕入れ価格/税区分,販売価格,販売価格/税区分,担当,用途,ログ日時
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402
　16510-81403　
　　16510-82703
　　　ﾄﾖﾀ15601-BZ010
　  　　   15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:53:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402
　16510-81403　
　　16510-82703
　　ﾄﾖﾀ15601-BZ010
　  　　   15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:53:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402
　16510-81403　
　　16510-82703
　 ﾄﾖﾀ15601-BZ010
　  　　   15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:52:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402
　16510-81403　
　　16510-82703  
  　 　 ﾄﾖﾀ15601-BZ010
　  　　   15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:52:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402
  16510-81403　
　　16510-82703  
  　 　 ﾄﾖﾀ15601-BZ010
　  　　   15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:52:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402
16510-81403　
　　16510-82703  
  　 　 ﾄﾖﾀ15601-BZ010
　  　　   15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:51:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  
  　 　 ﾄﾖﾀ15601-BZ010
　  　　   15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:51:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  
  　 　 ﾄﾖﾀ15601-BZ010
　  　　  15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:48:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  
  　 　 ﾄﾖﾀ15601-BZ010
　  　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:47:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  
  　 　 ﾄﾖﾀ15601-BZ010
　  　　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:47:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  
  　 　 ﾄﾖﾀ15601-BZ010
　  　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:46:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  
  　 　 ﾄﾖﾀ15601-BZ010
　  　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:46:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  
  　 　 ﾄﾖﾀ15601-BZ010
　  　　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:46:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  
  　 　 ﾄﾖﾀ15601-BZ010
　  　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:45:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  
  　 　 ﾄﾖﾀ15601-BZ010
　  　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:45:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  
  　 　 ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:45:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  
  　 　ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:44:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  
  　 ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:44:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  
    ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:44:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  
  ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:44:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  
ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:43:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703
ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:43:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  　
  ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:43:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703  　
ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:42:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703　
ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:42:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703　
　ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:42:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703　
　　ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:41:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703　
　ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:41:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703　
ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:41:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403　
　　16510-82703
ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:40:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402　
　　16510-81403
　　16510-82703
ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:40:00"
OL0005,AS1102,マロニ産業?,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,"ｽｽﾞｷ16510-81402
　　16510-81403
　　16510-82703
ﾄﾖﾀ15601-BZ010
　　15601-97202
日産15208-4A0A0
ﾏﾂﾀﾞAY01-14-300B
　　1A02-14-300C
ﾀﾞｲﾊﾂ15601-87703-000
　　15601-87202-000
ｽﾊﾞﾙ15601-97202",0,無,0,無,demo,新規登録,"2020-09-14 11:39:00"
OL0003,15601-BW010,DAIHATSU,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,30,,0,無,0,無,demo,在庫管理修正処理,"2020-09-14 11:20:00"
OL0003,15601-BW010,DAIHATSU,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,30,,0,無,0,無,demo,新規登録,"2020-09-14 11:19:00"
OL0004,16510-81403-87703,DAIHATSU,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,1,,0,無,0,無,demo,新規登録,"2020-09-14 11:18:00"
OL0002,16510-84MAO,SUZUKI,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,4,,0,無,0,無,demo,新規登録,"2020-09-14 10:58:00"
OL0001,16510-81420,SUZUKI,オイルエレメント,新品,府内13-3店舗小部屋,0000-00-00,2,,0,無,0,無,demo,在庫管理修正処理,"2020-09-14 10:57:00"
OL0001,16510-81420,SUZUKI,ボタン電池,新品,府内13-3店舗小部屋,0000-00-00,2,,0,無,0,無,demo,新規登録,"2020-09-14 10:55:00"
BD0008,CR1216,Panasonic,ボタン電池,新品,府内13-3事務所内,0000-00-00,3,,0,無,500,外,demo,新規登録,"2020-09-14 10:20:00"
BD0006,CR1220,モノタロウ,ボタン電池,新品,府内13-3事務所内,0000-00-00,2,,0,無,500,外,demo,新規登録,"2020-09-14 10:01:00"
BD0003,CR1632,オーム電機,ボタン電池,新品,府内13-3事務所内,0000-00-00,5,,0,無,500,外,demo,在庫管理修正処理,"2020-09-14 09:59:00"
BD0002,CR2025,"ソニー",ボタン電池,新品,府内13-3事務所内,0000-00-00,10,,0,無,500,外,demo,在庫管理修正処理,"2020-09-14 09:59:00"
BD0001,CR2032,Panasonic,ボタン電池,新品,府内13-3事務所内,0000-00-00,10,,0,無,500,外,demo,在庫管理修正処理,"2020-09-14 09:59:00"
BD0004,CR1620,Panasonic,ボタン電池,新品,府内13-3事務所内,0000-00-00,8,,0,無,500,外,demo,在庫管理修正処理,"2020-09-14 09:59:00"
BD0005,CR1616,モノタロウ,ボタン電池,新品,府内13-3事務所内,0000-00-00,2,,0,無,500,外,demo,新規登録,"2020-09-14 09:58:00"
BD0004,CR1620,Panasonic,ボタン電池,新品,府内13-3事務所内,0000-00-00,8,,0,無,500,無,demo,新規登録,"2020-09-14 09:56:00"
BD0003,CR1632,オーム電機,ボタン電池,新品,府内13-3事務所内,0000-00-00,5,,0,無,500,無,demo,在庫管理修正処理,"2020-09-14 09:51:00"
BD0002,CR2025,"ソニー",ボタン電池,新品,府内13-3事務所内,0000-00-00,10,,0,無,500,無,demo,在庫管理修正処理,"2020-09-14 09:50:00"
BD0001,CR2032,Panasonic,ボタン電池,新品,府内13-3事務所内,0000-00-00,10,,0,無,500,無,demo,在庫管理修正処理,"2020-09-14 09:49:00"
BD0003,ＣＲ632,オーム電機,ボタン電池,新品,府内13-3事務所内,0000-00-00,5,,0,無,500,無,demo,新規登録,"2020-09-14 09:48:00"
BD0001,CR2032,Panasonic,ボタン電池,新品,府内13-3事務所内,0000-00-00,10,,0,無,500,無,demo,在庫管理修正処理,"2020-09-14 09:41:00"
BD0002,CR2025,"ソニー",ボタン電池,新品,府内13-3事務所内,0000-00-00,10,,0,無,500,無,demo,新規登録,"2020-09-14 09:41:00"
BD0001,2032,Panasonic,ボタン電池,新品,府内13-3事務所内,0000-00-00,10,,0,無,500,無,demo,在庫管理修正処理,"2020-09-14 09:35:00"
BD0001,2032,Panasonic,ボタン電池,新品,府内13-3事務所内,0000-00-00,10,,0,無,500,無,demo,在庫管理修正処理,"2020-09-14 09:32:00"
BD0001,2032,Panasonic,ボタン電池,新品,府内13-3事務所内,0000-00-00,10,,0,無,0,無,yfujita,新規登録,"2020-09-14 09:29:00"
BD0001,2032,Panasonic,ボタン電池,新品,,0000-00-00,10,,0,無,500,無,demo,在庫管理データ削除処理,"2020-09-14 09:18:00"
BD0001,2032,Panasonic,ボタン電池,新品,府内13-3事務所内,0000-00-00,10,,0,無,500,無,yfujita,新規登録,"2020-09-14 09:15:00"
AT0002,"レオニスLV 20インチ-8.5J IN52",WEDS,外品ホイル,中古,入庫待ち,0000-00-00,1,未走行　中古品　4本セット,46000,無,68000,無,demo,在庫管理修正処理,"2020-09-14 00:18:00"
AT00001,ビシュヌ！8Ｊ9Ｊ245/40,クレンツェ,タイヤ/アルミセット,中古,入庫待ち,0000-00-00,1,バリ山！エスティマアルファードヴェルファイアクラウンフーガスカイライン等,47500,無,75900,無,kfujita,新規登録,"2020-09-14 00:16:00"
B0001,S34B20R,ACDelco,バッテリー,中古,府内13-3府内店舗小部屋,0000-00-00,1,,0,無,2000,無,demo,在庫管理修正処理,"2020-09-13 22:51:00"
